stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
493,49,UT,3,47.6943,12,17,2,10000,281780,8.1,1,0,0,0,100,0,2,2,100,0,0,0,0,1,6
493,49,UT,3,47.6943,15,9,7,7223,89600,-99,1,0,0,0,100,0,2,3,50,50,0,0,0,6,5
493,49,UT,3,47.6943,23,4,7,22734,71494,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
493,49,UT,3,47.6943,14,7,7,7876,89531,7.4,1,0,0,0,100,0,2,2,90,10,0,0,0,5,11
493,49,UT,3,47.6943,12,6,2,3000,141979,15,1,0,0,0,100,0,2,1,10,0,0,0,0,4,3
493,49,UT,3,47.6943,12,17,7,300,54691,1,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,1,3
493,49,UT,3,47.6943,12,9,4,5000,75000,9,1,0,0,0,100,0,2,2,50,50,0,0,0,6,6
493,49,UT,3,47.6943,12,1,8,20400,27830,7,1,0,0,0,100,0,1,2,80,20,0,0,0,4,9
493,49,UT,3,47.6943,16,11,4,20000,132000,12,1,0,0,0,100,0,1,2,82,3,0,0,0,1,9
493,49,UT,3,47.6943,23,7,5,25000,160000,10,1,0,0,0,100,0,2,2,75,25,0,0,0,5,9
493,49,UT,3,47.6943,12,7,4,16210,75862,11,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,3,6
493,49,UT,3,47.6943,12,2,6,10140,13990,-99,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,25,6,8,20000,120000,12,3,0,100,0,0,0,1,3,0,100,0,0,0,3,13
493,49,UT,3,47.6943,4,6,4,12978,77549,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,1,-99
493,49,UT,3,47.6943,-99,3,12,133392,389426,6.1,2,100,0,0,0,0,2,4,20,0,40,40,0,8,1
493,49,UT,3,47.6943,11,13,3,1000,52950,-99,1,0,0,0,100,0,2,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,6,5,8,13869,59627,4.5,1,0,0,0,100,0,2,2,100,0,0,0,0,6,9
493,49,UT,3,47.6943,12,8,5,12000,171736,15,1,0,0,0,100,0,2,2,75,25,0,0,0,6,6
493,49,UT,3,47.6943,27,6,7,25267,141979,10.2,2,100,0,0,0,0,2,2,94,6,0,0,0,8,1
493,49,UT,3,47.6943,-99,4,9,16000,45000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,6,-99
493,49,UT,3,47.6943,12,10,7,14508,215836,10,1,0,0,0,100,0,2,3,50,50,0,0,0,4,9
493,49,UT,3,47.6943,16,4,6,18000,62024,10,4,0,0,0,0,100,1,7,-99,-99,-99,-99,-99,6,6
493,49,UT,3,47.6943,23,13,7,25024,159319,-99,1,0,0,0,100,0,2,3,50,50,0,0,0,6,9
493,49,UT,3,47.6943,27,14,5,13000,176300,7.3,1,0,0,0,100,0,1,2,100,0,0,0,0,1,9
493,49,UT,3,47.6943,15,6,4,20000,110000,10,1,0,0,0,100,0,2,2,50,40,0,0,0,4,6
493,49,UT,3,47.6943,16,15,4,6000,138000,8,1,0,0,0,100,0,1,6,0,0,0,0,100,6,12
493,49,UT,3,47.6943,16,2,4,17000,48000,12,3,0,100,0,0,0,2,1,50,0,0,0,0,3,4
493,49,UT,3,47.6943,26,17,7,42,177608,10,1,0,0,0,100,0,2,1,10,0,0,0,0,3,3
493,49,UT,3,47.6943,-99,5,9,21982,147883,7.2,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
493,49,UT,3,47.6943,23,12,9,1676,87602,4.8,1,0,0,0,100,0,1,5,2,11,32,55,0,6,6
493,49,UT,3,47.6943,25,10,8,43227,283393,5.9,2,100,0,0,0,0,2,2,98,2,0,0,0,4,1
493,49,UT,3,47.6943,20,13,8,51256,451256,0.9,3,0,100,0,0,0,2,2,80,10,10,0,0,15,1
493,49,UT,3,47.6943,12,17,6,500,40000,14,1,0,0,0,100,0,2,2,100,0,0,0,0,4,8
493,49,UT,3,47.6943,15,5,8,2600,23190,7,1,0,0,0,100,0,2,2,80,20,0,0,0,8,6
493,49,UT,3,47.6943,16,15,3,2000,210000,12,1,0,0,0,100,0,1,4,35,0,60,0,0,1,14
493,49,UT,3,47.6943,12,13,7,2500,105000,8.1,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
493,49,UT,3,47.6943,27,8,4,18000,165000,11,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,12,15,4,15000,128000,12,1,0,0,0,100,0,2,1,25,10,0,0,0,4,3
493,49,UT,3,47.6943,12,2,3,70000,95000,15,1,0,0,0,100,0,1,4,0,0,50,0,0,3,3
493,49,UT,3,47.6943,23,17,5,250,60000,5,1,0,0,0,100,0,2,2,80,0,0,0,0,4,3
493,49,UT,3,47.6943,27,5,4,15506,103116,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
493,49,UT,3,47.6943,23,16,5,1000,250369,7,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
493,49,UT,3,47.6943,23,6,5,20449,256096,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,5,2
493,49,UT,3,47.6943,16,8,5,21000,124871,9.7,1,0,0,0,100,0,1,2,95,0,5,0,0,4,6
493,49,UT,3,47.6943,12,17,7,2500,158000,9.5,1,0,0,0,100,0,2,2,100,0,0,0,0,6,3
493,49,UT,3,47.6943,23,12,5,14000,149275,10,1,0,0,0,100,0,1,2,80,20,0,0,0,6,6
493,49,UT,3,47.6943,15,3,5,13200,36100,5.8,1,0,0,0,100,0,1,2,100,0,0,0,0,4,10
493,49,UT,3,47.6943,16,17,6,12000,350000,12,1,0,0,0,100,0,2,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,15,8,4,1120,39701,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
493,49,UT,3,47.6943,27,17,5,12382,204426,7.5,1,0,0,0,100,0,2,2,100,0,0,0,0,1,14
493,49,UT,3,47.6943,23,1,7,20592,20592,7.1,1,0,0,0,100,0,1,2,92,0,8,0,0,5,9
493,49,UT,3,47.6943,-99,15,8,14000,299621,5,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
493,49,UT,3,47.6943,1,17,4,24000,123985,10.5,1,0,0,0,100,0,2,2,100,0,0,0,0,4,12
493,49,UT,3,47.6943,15,17,7,200,97000,5,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
493,49,UT,3,47.6943,11,17,4,700,198000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,1,11
493,49,UT,3,47.6943,23,4,7,18700,60000,10.3,1,0,0,0,100,0,1,1,0,0,0,0,0,6,7
493,49,UT,3,47.6943,27,16,3,16000,158000,8.1,1,0,0,0,100,0,1,2,100,0,0,0,0,6,13
493,49,UT,3,47.6943,27,17,3,3000,280000,-99,1,0,0,0,100,0,1,2,80,20,0,0,0,1,6
493,49,UT,3,47.6943,23,3,8,40000,80000,-99,1,0,0,0,100,0,2,2,90,5,0,5,0,8,9
493,49,UT,3,47.6943,23,12,8,40000,342000,4,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
493,49,UT,3,47.6943,11,17,7,948,241062,6,1,0,0,0,100,0,2,2,80,20,0,0,0,1,3
493,49,UT,3,47.6943,23,6,8,50328,327116,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
493,49,UT,3,47.6943,12,10,4,3791,47822,9.6,1,0,0,0,100,0,2,2,95,5,0,0,0,8,7
493,49,UT,3,47.6943,20,12,5,6000,195955,-99,3,0,100,0,0,0,2,3,0,100,0,0,0,4,1
493,49,UT,3,47.6943,16,17,5,4000,122730,11,1,0,0,0,100,0,2,2,90,5,0,0,0,1,14
493,49,UT,3,47.6943,12,17,8,3427,293837,5,1,0,0,0,100,0,2,2,90,10,0,0,0,4,6
493,49,UT,3,47.6943,28,5,4,7000,30000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,14
493,49,UT,3,47.6943,16,12,5,18492,118556,11.2,1,0,0,0,100,0,2,2,100,0,0,0,0,4,6
493,49,UT,3,47.6943,16,2,6,28000,49000,6,1,0,0,0,100,0,2,2,80,20,0,0,0,4,-99
493,49,UT,3,47.6943,12,17,8,10000,409619,15,1,0,0,0,100,0,2,2,80,0,20,0,0,4,6
493,49,UT,3,47.6943,3,17,4,1200,46726,13.5,5,0,0,100,0,0,1,3,0,100,0,0,0,6,-99
493,49,UT,3,47.6943,23,2,7,22638,84568,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
493,49,UT,3,47.6943,12,4,6,21732,97500,14.7,1,0,0,0,100,0,1,2,100,0,0,0,0,4,10
493,49,UT,3,47.6943,11,4,5,13000,56345,15,1,0,0,0,100,0,1,2,90,10,0,0,0,4,6
493,49,UT,3,47.6943,11,11,6,200,40092,9,1,0,0,0,100,0,2,2,99,0,0,0,1,8,3
493,49,UT,3,47.6943,12,17,7,0,305068,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
493,49,UT,3,47.6943,16,6,4,5000,107000,10,1,0,0,0,100,0,1,2,90,10,0,0,0,1,6
493,49,UT,3,47.6943,19,14,6,10000,141000,4,1,0,0,0,100,0,2,3,0,100,0,0,0,6,9
493,49,UT,3,47.6943,12,4,4,12281,47207,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,4
493,49,UT,3,47.6943,12,7,4,10000,99068,16,1,40,0,0,60,0,1,2,60,20,0,0,0,4,11
493,49,UT,3,47.6943,11,16,7,10000,197230,9,1,0,0,0,100,0,1,2,100,0,0,0,0,6,7
493,49,UT,3,47.6943,15,17,4,1100,114574,12.1,1,0,0,49,51,0,2,2,100,0,0,0,0,4,11
493,49,UT,3,47.6943,19,10,11,18000,140962,6.1,1,0,0,0,100,0,2,2,100,0,0,0,0,8,6
493,49,UT,3,47.6943,-99,17,9,10000,486031,6.8,2,100,0,0,0,0,2,2,90,8,2,0,0,8,1
493,49,UT,3,47.6943,15,8,5,20000,115120,8,1,0,0,0,100,0,-99,2,75,25,0,0,0,1,6
493,49,UT,3,47.6943,11,10,9,100,275000,10,1,0,0,0,100,0,2,1,0,0,0,0,0,1,7
493,49,UT,3,47.6943,19,2,11,4098,22563,-99,4,0,0,0,0,100,2,3,0,100,0,0,0,4,2
493,49,UT,3,47.6943,-99,8,9,22455,219816,6.1,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
493,49,UT,3,47.6943,23,13,7,23235,55039,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,8,7
493,49,UT,3,47.6943,12,8,5,30000,211683,10.7,1,0,0,0,100,0,1,2,80,20,0,0,0,4,8
493,49,UT,3,47.6943,27,17,6,5940,200410,5.9,2,100,0,0,0,0,2,2,100,0,0,0,0,6,1
493,49,UT,3,47.6943,25,17,5,12000,160000,8,1,0,0,0,100,0,2,3,0,100,0,0,0,1,8
493,49,UT,3,47.6943,9,12,6,3620,25594,-99,1,0,0,0,100,0,2,2,85,15,0,0,0,4,6
493,49,UT,3,47.6943,15,6,4,7440,40000,9.6,1,0,0,0,100,0,1,2,100,0,0,0,0,4,10
493,49,UT,3,47.6943,12,17,4,22000,225300,7,1,0,0,0,100,0,2,2,90,10,0,0,0,1,8
493,49,UT,3,47.6943,1,3,4,5400,13500,16.5,5,0,0,100,0,0,1,2,50,24,15,0,10,4,-99
493,49,UT,3,47.6943,12,17,7,3000,60000,0.5,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
493,49,UT,3,47.6943,11,14,5,4400,219858,14.5,1,0,0,0,100,0,2,2,100,0,0,0,0,3,3
493,49,UT,3,47.6943,27,8,5,11844,106744,8,2,100,0,0,0,0,1,2,100,0,0,0,0,6,1
493,49,UT,3,47.6943,23,3,7,25315,46851,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
493,49,UT,3,47.6943,27,12,3,7823,100840,12.3,1,0,0,0,100,0,1,2,85,15,0,0,0,1,6
493,49,UT,3,47.6943,12,1,5,13000,13000,13,1,0,0,0,100,0,2,1,10,10,0,0,0,4,3
493,49,UT,3,47.6943,12,17,8,1000,300000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
493,49,UT,3,47.6943,1,3,2,50000,55000,10,1,0,0,0,100,0,1,2,50,10,10,10,20,4,6
493,49,UT,3,47.6943,6,1,7,27000,40000,-99,1,0,0,0,100,0,1,5,0,0,0,100,0,8,13
493,49,UT,3,47.6943,27,13,6,20000,145000,12,1,0,0,0,100,0,1,3,0,100,0,0,0,6,8
493,49,UT,3,47.6943,16,4,3,16000,62000,10,1,0,0,0,100,0,2,3,0,100,0,0,0,6,6
493,49,UT,3,47.6943,1,11,4,17559,119716,-99,5,0,0,100,0,0,-99,7,-99,-99,-99,-99,-99,1,-99
493,49,UT,3,47.6943,12,4,2,10000,65844,10,1,0,0,0,100,0,1,2,100,0,0,0,0,1,8
493,49,UT,3,47.6943,24,3,4,1500,4616,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,6,2
493,49,UT,3,47.6943,12,17,7,0,301578,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,24,-99
493,49,UT,3,47.6943,12,14,7,20000,218772,6,1,0,0,0,100,0,2,4,0,0,100,0,0,4,7
493,49,UT,3,47.6943,12,17,7,5000,120000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
493,49,UT,3,47.6943,19,2,5,31000,32000,10,1,0,0,0,100,0,2,4,0,0,100,0,0,1,5
493,49,UT,3,47.6943,-99,3,11,133552,472118,5.7,2,100,0,0,0,0,2,5,40,0,20,40,0,8,1
493,49,UT,3,47.6943,23,4,7,35000,143902,12,1,0,0,0,100,0,2,2,60,40,0,0,0,8,7
493,49,UT,3,47.6943,12,3,8,14000,30000,12.6,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,12,16,8,15000,236779,10,1,0,0,0,100,0,2,2,80,20,0,0,0,8,6
493,49,UT,3,47.6943,16,6,5,20000,138702,11,1,0,0,0,100,0,1,2,95,5,0,0,0,4,6
493,49,UT,3,47.6943,1,17,4,1460,46478,16,5,0,0,100,0,0,2,2,100,0,0,0,0,6,-99
493,49,UT,3,47.6943,12,7,4,20000,70000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
493,49,UT,3,47.6943,3,4,2,6310,54545,19,5,0,0,100,0,0,1,2,80,0,0,0,20,6,-99
493,49,UT,3,47.6943,11,17,8,150,53000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,6,3
493,49,UT,3,47.6943,1,17,2,51000,98000,19.2,5,0,0,100,0,0,2,6,10,15,0,0,75,18,-99
493,49,UT,3,47.6943,16,17,5,9000,150000,16,1,0,0,0,100,0,1,2,60,10,20,10,0,4,12
493,49,UT,3,47.6943,16,4,4,24350,92204,15,1,0,0,20,80,0,2,2,100,0,0,0,0,3,6
493,49,UT,3,47.6943,11,17,9,11515,360000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,8,7
493,49,UT,3,47.6943,25,6,8,16750,108045,10,1,0,0,0,100,0,2,2,90,8,2,0,0,11,8
493,49,UT,3,47.6943,-99,4,9,25026,141320,6.3,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
493,49,UT,3,47.6943,12,17,6,3500,67040,7,1,0,0,0,100,0,2,2,95,5,0,0,0,6,3
493,49,UT,3,47.6943,15,16,5,20000,210000,8,1,0,0,0,100,0,1,3,20,50,20,0,0,4,6
493,49,UT,3,47.6943,12,17,7,0,143593,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
493,49,UT,3,47.6943,12,13,5,2500,137000,9,1,0,0,0,100,0,2,2,53,21,21,5,0,4,6
493,49,UT,3,47.6943,23,3,4,13680,40389,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,1,14
493,49,UT,3,47.6943,12,17,7,200,143018,4.6,1,0,0,0,100,0,2,4,0,0,100,0,0,4,3
493,49,UT,3,47.6943,12,13,7,1000,205246,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,7
493,49,UT,3,47.6943,12,17,6,8000,117000,7,1,0,0,0,100,0,2,2,100,0,0,0,0,1,12
493,49,UT,3,47.6943,1,11,2,9870,36255,10.2,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
493,49,UT,3,47.6943,12,16,3,2000,112000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
493,49,UT,3,47.6943,16,8,7,12000,149363,12,1,0,0,0,100,0,1,3,0,75,0,25,0,1,6
493,49,UT,3,47.6943,27,6,4,15422,113055,-99,2,100,0,0,0,0,1,2,90,10,0,0,0,5,1
493,49,UT,3,47.6943,-99,3,11,2000,12000,6,1,0,0,0,100,0,2,2,50,25,25,0,0,8,5
493,49,UT,3,47.6943,23,4,5,22734,35220,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,5,2
493,49,UT,3,47.6943,19,17,10,0,394703,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
493,49,UT,3,47.6943,12,17,6,200,80000,12,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
493,49,UT,3,47.6943,16,14,3,10000,142000,18,1,0,0,0,100,0,1,2,100,0,0,0,0,1,6
493,49,UT,3,47.6943,15,11,4,9710,154291,-99,1,0,0,0,100,0,1,3,0,100,0,0,0,1,5
493,49,UT,3,47.6943,12,6,4,20000,123585,-99,1,0,0,0,100,0,2,3,30,40,30,0,0,4,9
493,49,UT,3,47.6943,15,2,5,11830,22500,6.7,1,0,0,0,100,0,1,2,100,0,0,0,0,4,10
493,49,UT,3,47.6943,27,17,5,9380,152342,7.3,1,0,0,0,100,0,2,2,100,0,0,0,0,1,14
493,49,UT,3,47.6943,23,1,7,23018,23018,11.3,1,0,0,0,100,0,1,2,100,0,0,0,0,5,9
493,49,UT,3,47.6943,16,17,5,7792,132292,9,1,0,0,0,100,0,2,1,10,0,0,0,0,4,3
493,49,UT,3,47.6943,-99,15,8,15000,318287,5,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
493,49,UT,3,47.6943,15,17,7,1000,52000,8,1,0,0,0,100,0,-99,3,0,95,5,0,0,23,6
493,49,UT,3,47.6943,12,17,7,12788,218588,7.9,1,0,0,0,100,0,2,2,75,15,10,0,0,8,14
493,49,UT,3,47.6943,3,5,4,1000,19672,18,5,0,0,100,0,0,1,2,50,30,0,20,0,6,-99
493,49,UT,3,47.6943,12,17,7,5000,180000,5,1,0,0,0,100,0,2,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,16,17,4,6000,167000,12,1,0,0,0,100,0,2,2,40,18,20,20,0,6,8
493,49,UT,3,47.6943,15,4,5,22500,91800,8.5,1,0,0,0,100,0,1,3,0,100,0,0,0,1,14
493,49,UT,3,47.6943,27,8,7,14813,112518,8.8,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
493,49,UT,3,47.6943,12,3,6,100000,167000,14,1,0,0,4,96,0,1,3,0,60,20,20,0,1,14
493,49,UT,3,47.6943,25,6,7,32992,209082,6.7,1,0,0,0,100,0,2,4,10,15,75,0,0,8,8
493,49,UT,3,47.6943,12,13,3,600,200000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
493,49,UT,3,47.6943,12,17,7,2000,80000,0.5,1,0,0,0,100,0,2,2,50,50,0,0,0,6,6
493,49,UT,3,47.6943,15,14,5,10417,211540,8.2,1,0,0,0,100,0,1,2,47,41,12,0,0,1,6
493,49,UT,3,47.6943,23,17,2,300,225000,5,1,0,0,0,100,0,1,2,100,0,0,0,0,4,6
493,49,UT,3,47.6943,11,17,5,6333,141795,5,1,0,0,0,100,0,2,2,100,0,0,0,0,6,3
493,49,UT,3,47.6943,12,12,7,20496,105868,8,1,0,0,0,100,0,2,2,100,0,0,0,0,6,6
493,49,UT,3,47.6943,11,16,7,4200,184000,6,1,0,0,0,100,0,1,3,0,100,0,0,0,4,6
493,49,UT,3,47.6943,27,9,3,18300,53470,12.7,1,0,0,0,100,0,2,2,100,0,0,0,0,23,8
493,49,UT,3,47.6943,-99,2,11,148269,377381,5.6,2,100,0,0,0,0,2,5,30,0,0,70,0,8,1
493,49,UT,3,47.6943,23,2,7,22638,32027,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,8,2
493,49,UT,3,47.6943,12,9,5,0,185275,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,3,-99
493,49,UT,3,47.6943,15,17,5,2000,86000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,4,5
493,49,UT,3,47.6943,27,13,5,33018,391000,5.8,3,0,100,0,0,0,1,2,80,20,0,0,0,8,1
493,49,UT,3,47.6943,12,17,3,8453,150000,-99,3,0,100,0,0,0,2,2,90,0,0,0,0,4,-99
493,49,UT,3,47.6943,12,4,4,22734,110000,8,1,0,0,0,100,0,2,2,50,25,25,0,0,8,9
493,49,UT,3,47.6943,27,12,7,60000,250000,10,1,0,0,0,100,0,1,2,50,50,0,0,0,6,9
493,49,UT,3,47.6943,15,17,7,2940,85267,7,1,0,0,0,100,0,2,2,100,0,0,0,0,4,5
493,49,UT,3,47.6943,-99,17,9,31000,448371,6.9,2,100,0,0,0,0,2,2,80,18,2,0,0,8,1
494,49,UT,4,23.3553,-99,17,12,3000,284883,4,1,0,0,0,100,0,-99,4,30,20,40,10,0,6,3
494,49,UT,4,23.3553,11,17,11,9500,520000,0.5,3,20,80,0,0,0,2,2,95,0,0,0,0,4,6
494,49,UT,4,23.3553,23,6,5,13610,54445,9.3,1,0,0,0,100,0,1,2,70,25,5,0,0,9,14
494,49,UT,4,23.3553,-99,17,12,1814,66074,4.5,2,100,0,0,0,0,2,2,100,0,0,0,0,11,1
494,49,UT,4,23.3553,7,5,12,26036,139286,3.1,1,0,0,0,100,0,1,2,90,10,0,0,0,23,6
494,49,UT,4,23.3553,7,5,12,12159,75587,4,1,0,0,0,100,0,2,2,47,24,5,0,0,12,6
494,49,UT,4,23.3553,-99,4,11,50000,210000,5.9,2,100,0,0,0,0,2,3,0,100,0,0,0,8,1
494,49,UT,4,23.3553,12,3,6,8000,24201,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,9,3
494,49,UT,4,23.3553,23,4,5,20000,70000,13,1,0,0,0,100,0,1,2,90,10,0,0,0,6,9
494,49,UT,4,23.3553,11,17,11,9746,409619,4.2,1,0,0,0,100,0,2,2,70,0,0,0,0,4,6
494,49,UT,4,23.3553,11,7,11,31887,118000,13,2,90,0,0,10,0,2,2,75,15,5,0,0,12,6
494,49,UT,4,23.3553,12,17,12,4381,121301,3.3,1,0,0,0,100,0,1,1,0,0,0,0,0,4,7
494,49,UT,4,23.3553,11,10,13,35500,320000,6.5,1,0,0,0,100,0,2,2,50,30,10,0,0,22,6
494,49,UT,4,23.3553,11,8,10,3482,650000,6,1,0,0,0,100,0,2,3,50,50,0,0,0,8,3
494,49,UT,4,23.3553,25,11,5,2669,154749,10.6,1,0,0,0,100,0,2,2,75,25,0,0,0,14,8
494,49,UT,4,23.3553,11,17,10,3083,300900,4.5,1,40,0,0,60,0,2,2,100,0,0,0,0,11,6
494,49,UT,4,23.3553,15,8,8,9023,66679,-99,1,0,0,0,100,0,2,3,0,100,0,0,0,8,5
494,49,UT,4,23.3553,-99,15,12,500,872063,10,1,0,0,0,100,0,2,2,80,20,0,0,0,8,7
494,49,UT,4,23.3553,23,4,5,6000,24000,15,1,0,0,0,100,0,2,2,50,0,0,50,0,15,9
494,49,UT,4,23.3553,27,7,9,21320,106614,10.4,1,0,0,0,100,0,-99,2,80,20,0,0,0,9,9
494,49,UT,4,23.3553,-99,9,12,57683,540555,5.8,2,100,0,0,0,0,2,3,0,100,0,0,0,8,1
494,49,UT,4,23.3553,11,10,12,10794,346963,5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
494,49,UT,4,23.3553,12,4,5,4000,20000,12,1,20,0,0,80,0,1,2,89,6,5,0,0,9,7
494,49,UT,4,23.3553,19,16,10,907,310299,6.1,1,0,0,0,100,0,2,4,38,0,62,0,0,4,6
494,49,UT,4,23.3553,11,17,10,3600,400000,7.1,1,0,0,0,100,0,2,1,50,0,0,0,0,16,6
494,49,UT,4,23.3553,25,8,8,3910,230930,4.7,1,0,0,0,100,0,2,3,0,90,10,0,0,19,7
494,49,UT,4,23.3553,23,14,5,1689,252400,8.8,1,0,0,0,100,0,2,2,100,0,0,0,0,6,-99
494,49,UT,4,23.3553,21,9,10,19237,185275,4.3,2,100,0,0,0,0,2,3,50,50,0,0,0,22,11
494,49,UT,4,23.3553,11,14,11,18496,127000,4.7,1,0,0,0,100,0,1,2,100,0,0,0,0,5,-99
494,49,UT,4,23.3553,7,9,9,15000,82000,3.4,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
494,49,UT,4,23.3553,-99,2,14,30000,186582,4.8,2,100,0,0,0,0,2,4,10,0,87,0,0,11,1
494,49,UT,4,23.3553,-99,1,12,140540,216239,6.1,2,100,0,0,0,0,2,6,0,2,0,0,98,8,1
494,49,UT,4,23.3553,-99,1,12,48000,52000,5.5,1,40,0,0,60,0,2,6,0,0,0,10,90,8,3
494,49,UT,4,23.3553,-99,8,9,126886,1080193,7,1,0,0,0,100,0,2,6,0,0,0,20,80,5,9
494,49,UT,4,23.3553,11,7,11,30935,219920,-99,1,0,0,0,100,0,2,2,75,25,0,0,0,16,6
494,49,UT,4,23.3553,7,10,11,10948,200731,2.1,1,0,0,0,100,0,1,2,100,0,0,0,0,23,6
494,49,UT,4,23.3553,21,7,10,6068,46011,3,1,0,0,0,100,0,1,2,100,0,0,0,0,19,11
494,49,UT,4,23.3553,11,12,11,21000,344609,4.5,4,0,0,0,0,100,2,2,70,0,0,0,0,11,6
494,49,UT,4,23.3553,-99,17,12,30000,1200000,4.5,1,0,0,0,100,0,2,3,10,40,40,10,0,11,3
494,49,UT,4,23.3553,23,9,5,10276,88477,8,1,0,0,0,100,0,1,2,100,0,0,0,0,9,9
494,49,UT,4,23.3553,11,4,12,33077,123023,3.6,1,0,0,0,100,0,2,2,80,20,0,0,0,16,6
494,49,UT,4,23.3553,-99,8,11,29771,337106,6,1,0,0,0,100,0,-99,2,50,50,0,0,0,4,9
494,49,UT,4,23.3553,11,17,10,4000,259214,-99,1,0,0,0,100,0,2,2,90,0,0,0,0,12,6
494,49,UT,4,23.3553,11,6,12,60000,444000,4.5,2,100,0,0,0,0,2,3,0,96,0,0,0,11,1
494,49,UT,4,23.3553,23,7,5,43000,284797,14,2,100,0,0,0,0,1,2,75,25,0,0,0,14,1
494,49,UT,4,23.3553,21,5,11,15000,107000,-99,2,100,0,0,0,0,1,2,75,25,0,0,0,23,11
494,49,UT,4,23.3553,21,3,11,70000,257000,6.5,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,11,11
494,49,UT,4,23.3553,11,7,10,30000,200950,5.4,1,0,10,0,90,0,2,2,75,20,0,0,0,12,6
494,49,UT,4,23.3553,21,10,11,1500,64250,3.8,1,0,0,0,100,0,2,2,100,0,0,0,0,12,11
494,49,UT,4,23.3553,7,9,12,25463,206881,3.1,1,0,0,0,100,0,1,2,85,15,0,0,0,23,6
494,49,UT,4,23.3553,20,6,7,10000,45783,15.3,2,100,0,0,0,0,2,2,85,15,0,0,0,9,1
494,49,UT,4,23.3553,27,9,5,7927,138927,15.5,1,0,0,0,100,0,1,2,95,5,0,0,0,6,6
